@relation data_res_ailerons.

@attribute attr_0 numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric
@attribute target numeric

@data
-347,-13,0.03,0.01,0.82,-0.7,-12,5,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
-318,-16,0.09,0.01,0.79,-0.7,-12,5,0.008,-0.1,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-187,-27,0.14,0.02,0.69,-0.2,-11,1,-0.007,0.8,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
472,3,-0.13,0.04,0.09,-0.5,-11,1,-0.002,-0.2,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
380,40,0.16,0.08,0.19,-0.7,-12,-3,0.007,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.25
231,58,0.11,0.11,0.33,0.1,-11,-7,-0.009,-0.2,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
-447,49,-0.18,0.08,0.96,-0.5,-11,-12,-0.002,0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.019,-0.194444
-410,33,-0.11,0.01,0.87,-0.8,-12,5,0.01,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
-195,16,0.18,-0.05,0.66,-0.7,-12,10,0.009,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.5,0.017,-0.25
13,13,-0.32,0.05,0.51,-0.6,-11,1,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
118,17,-0.1,0.03,0.4,-1.7,-13,4,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.5,0.018,-0.166667
195,21,0.12,0.01,0.33,-1.7,-13,5,0.014,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
314,32,0.4,0.02,0.22,-0.9,-12,4,0.007,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
335,48,0.39,0.1,0.24,0.3,-11,-9,-0.008,-0.4,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.277778
42,58,0.07,0.17,0.53,1,-10,-15,-0.016,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.25
-45,58,-0.03,0.17,0.61,1,-10,-15,-0.016,-0.1,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.222222
-337,50,-0.23,0.06,0.86,0.7,-10,-12,-0.002,0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.019,-0.166667
-110,22,0.26,0.01,0.6,0.5,-11,4,0.007,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-57,19,0.31,0.15,0.59,1.1,-10,-6,-0.01,-2.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
-187,14,0.06,0.02,0.68,1.5,-9,2,-0.009,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-182,11,-0.01,0.03,0.68,1.5,-9,-2,-0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
138,0,0.18,0.01,0.38,1.4,-10,2,0.001,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
195,35,-0.34,0.04,0.33,-0.4,-11,1,0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
377,67,0.43,0.05,0.18,-0.3,-11,-4,0.01,0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
366,71,0.48,0.07,0.19,0,-11,-3,0.009,-0.3,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.25
-342,78,-0.13,0.16,0.88,1.6,-9,-15,-0.013,0,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.222222
-511,70,-0.27,0.16,1.03,1.3,-10,-15,-0.012,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,-0.002,0,-0.001,0,-0.002,0,0.6,0.02,-0.194444
-556,53,-0.31,0.03,1.02,0.8,-10,0,0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.018,-0.166667
-152,17,0.14,-0.05,0.62,0.2,-11,10,0.009,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.194444
-56,16,0.22,-0.05,0.53,0.4,-11,10,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.017,-0.222222
40,24,-0.34,0.04,0.47,-0.3,-11,1,0.003,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
249,47,0.29,0.04,0.28,-0.5,-11,2,0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.018,-0.25
61,59,0.1,0.11,0.49,0.5,-10,-9,-0.01,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.277778
-129,58,-0.16,0.12,0.66,0.5,-11,-10,-0.013,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.194444
-236,42,-0.17,0.02,0.72,-0.6,-12,3,0.009,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
-145,33,0.12,0.02,0.63,-0.7,-12,4,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
-65,27,0.25,0.04,0.57,0.4,-11,1,-0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-115,20,-0.21,0.05,0.62,0.7,-10,-2,-0.009,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
-68,10,-0.11,0.04,0.57,-0.6,-12,2,0.006,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
57,9,0.1,-0.02,0.43,-0.7,-12,9,0.009,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.222222
159,11,0.19,-0.04,0.34,-0.5,-11,9,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.017,-0.25
187,27,-0.04,0.06,0.35,0.2,-11,-2,-0.008,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
158,41,-0.18,0.05,0.37,-0.6,-12,-1,-0.001,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
289,68,0.34,0.03,0.24,-0.2,-11,2,0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.222222
309,74,0.39,0.03,0.23,0.3,-11,1,0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-120,94,-0.36,0.12,0.65,0.4,-11,-9,-0.008,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.019,-0.194444
-187,88,-0.4,0.02,0.68,-0.5,-11,-1,0.007,0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.5,0.018,-0.166667
-32,78,0.27,0.03,0.53,-0.9,-12,3,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
17,78,0.43,0.04,0.49,-0.2,-11,2,0.005,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.5,0.018,-0.222222
-456,55,0.11,0.04,0.93,1.6,-9,-3,-0.009,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
-469,16,-0.4,0,0.92,0.8,-10,4,-0.007,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.194444
-257,-16,-0.58,0.04,1.15,0.1,-10,2,-0.01,-0.6,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-0.194444
-89,-29,-0.22,-0.01,0.93,-2.1,-12,6,0.02,0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.25
87,-24,0.37,0.06,0.75,-0.8,-11,-2,0.001,-0.2,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,-0.277778
107,-20,0.31,0.03,0.71,0.3,-10,2,-0.006,-0.4,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.361111
4,-14,-0.12,0.12,0.85,0.8,-9,-8,-0.019,-0.1,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.9,0.031,-0.222222
156,-13,-0.14,0,0.61,-0.9,-11,5,0.007,-0.1,0.028,0.028,0.028,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.25
2,1,0.12,0.15,0.83,-1,-11,-10,0.004,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,-0.222222
-85,-4,0.22,0.03,0.82,-0.5,-10,8,0.003,-1.4,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.277778
-20,-2,-0.16,0.09,0.8,0.2,-10,-6,-0.008,-0.1,0.027,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.25
-129,-5,-0.23,0.09,0.9,-0.4,-10,-5,0.001,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.194444
233,-6,0.23,0.12,0.55,-0.7,-11,-10,0.007,-0.8,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.25
75,1,0.28,0.21,0.73,0,-10,-17,-0.005,-0.9,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.277778
-155,0,0.2,0.2,0.95,0.4,-10,-16,-0.009,-0.3,0.028,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.305556
-330,-17,-0.18,0.02,1.03,0.5,-9,5,-0.016,-1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.194444
-156,-31,-0.19,-0.01,0.85,-0.5,-10,5,0.011,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.138889
-42,-34,0.11,-0.13,0.69,-0.6,-11,11,0.017,1.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.194444
117,-28,0.45,0.07,0.6,0.6,-9,-4,0.004,0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.222222
25,-26,0.46,0.1,0.7,1.5,-9,-7,-0.006,-0.5,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0,0,-0.002,0,0,0,0,0,-0.002,0,0,0,0,0,0.7,0.026,-0.25
24,-26,0.24,-0.02,0.66,2.4,-8,2,-0.012,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.277778
71,-24,-0.18,0.01,0.61,2.6,-7,0,-0.018,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.222222
143,-15,-0.42,0.01,0.52,0.7,-9,2,0.003,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.166667
232,-5,-0.16,0.02,0.43,-0.5,-10,3,0.01,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.194444
249,-3,-0.1,0.02,0.41,-0.6,-10,3,0.01,-0.1,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.166667
222,8,0.14,0.17,0.48,-0.5,-10,-7,0.013,-1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.194444
-2,12,0.35,0.11,0.69,0.3,-10,-7,0.002,-0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.222222
-166,6,0.29,0.05,0.83,1.5,-8,-4,-0.005,-0.1,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.25
-248,-4,0.08,0.06,0.91,2.1,-8,-5,-0.012,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.222222
-71,-23,-0.36,-0.05,0.68,1.2,-9,7,-0.006,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.194444
416,-6,-0.08,-0.04,0.2,-0.6,-10,8,0.007,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.166667
432,-4,-0.07,-0.04,0.19,-0.6,-11,8,0.007,-0.1,0.023,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.194444
528,12,0.08,0.28,0.18,-0.6,-10,-9,0.008,-4.4,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.25
224,30,0.06,0.12,0.45,-0.2,-10,-10,-0.009,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.7,0.024,-0.277778
-74,33,-0.15,0.2,0.76,-0.3,-10,-17,-0.012,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.25
-172,32,-0.21,0.2,0.86,-0.4,-10,-18,-0.011,-0.2,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.194444
327,-6,0.26,-0.1,0.24,-0.9,-11,15,0.004,-0.2,0.021,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.166667
496,12,0.36,0.16,0.2,-0.2,-10,-14,0.005,-1.4,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.222222
182,29,0.35,0.14,0.48,1,-9,-13,-0.006,-0.1,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,-0.25
-37,31,0.22,0.17,0.69,1.6,-8,-14,-0.013,-0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.222222
-320,5,-0.25,0.04,0.9,1.3,-9,-2,-0.006,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.194444
-84,-15,0.06,0.02,0.65,0.4,-10,3,-0.001,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.222222
-9,-18,-0.21,0.03,0.58,0.1,-10,1,-0.006,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.194444
30,8,0.23,0.1,0.57,0.5,-10,-8,-0.004,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.222222
8,5,-0.11,0,0.54,0.9,-9,3,-0.009,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.019,-0.194444
-333,-5,-0.11,0.01,0.87,-0.7,-11,-5,0.003,1.7,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.166667
-264,-20,0.1,-0.02,0.77,-0.8,-11,6,0.011,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
147,-10,-0.23,0.08,0.43,-0.5,-10,-5,-0.002,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.194444
-8,-22,0.34,0.02,0.54,0.5,-9,1,-0.001,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
-46,-23,-0.12,0.04,0.59,1.4,-9,-3,-0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.25
